,text,pre,truth
799,童一首歌，演唱者香奈儿，作词：聂智民、万汉华，作曲：石宏,"[('童 一 首 歌', '聂 智 民', 8), ('童 一 首 歌', '石 宏', 9), ('童 一 首 歌', '香 奈 儿', 6), ('童 一 首 歌', '万 汉 华', 8)]","[('童 一 首 歌', '石 宏', 9), ('童 一 首 歌', '聂 智 民', 8), ('童 一 首 歌', '香 奈 儿', 6), ('童 一 首 歌', '万 汉 华', 8)]"
800,《隐身叶》是上海辞书出版社1998年05月出版的图书，作者是周伟良 / 刘韵玲 / 赵荔红,"[('隐 身 叶', '上 海 辞 书 出 版 社', 12), ('隐 身 叶', '刘 韵 玲', 11), ('隐 身 叶', '周 伟 良', 11), ('隐 身 叶', '赵 荔 红', 11)]","[('隐 身 叶', '上 海 辞 书 出 版 社', 12), ('隐 身 叶', '刘 韵 玲', 11), ('隐 身 叶', '周 伟 良', 11), ('隐 身 叶', '赵 荔 红', 11)]"
801,《笑忘歌》是阿信作词，怪兽作曲，五月天演唱的歌曲，收录在五月天2008年发行的专辑《后青春期的诗》中,"[('笑 忘 歌', '五 月 天', 6), ('笑 忘 歌', '怪 兽', 9), ('笑 忘 歌', '阿 信', 8), ('笑 忘 歌', '后 青 春 期 的 诗', 7)]","[('笑 忘 歌', '五 月 天', 6), ('笑 忘 歌', '怪 兽', 9), ('笑 忘 歌', '阿 信', 8), ('笑 忘 歌', '后 青 春 期 的 诗', 7)]"
802,个人简历：李明，男，壮族，1963年8月生，广西隆林人，1998年7月加入中国共产党，1984年7月参加工作，广西区党校行政管理专业毕业,"[('李 明', '广 西 区 党 校', 5), ('李 明', '1963 年 8 月', 4), ('李 明', '中 国', 1), ('李 明', '壮 族', 3), ('李 明', '广 西 隆 林', 2)]","[('李 明', '1963 年 8 月', 4), ('李 明', '中 国', 2), ('李 明', '中 国', 1), ('李 明', '壮 族', 3)]"
803,《盼三年》是香港著名歌手陈百强的一首歌曲，收录在1988年专辑《冬暖》中，作曲：姚敏，作词：向雪怀，编曲：卢东尼 该曲改编自李香兰（山口淑子）的国语老歌《三年》,"[('盼 三 年', '向 雪 怀', 8), ('盼 三 年', '冬 暖', 7), ('盼 三 年', '姚 敏', 9), ('盼 三 年', '陈 百 强', 6)]","[('盼 三 年', '向 雪 怀', 8), ('盼 三 年', '冬 暖', 7), ('盼 三 年', '姚 敏', 9), ('盼 三 年', '陈 百 强', 6)]"
804,《图说千种树木4》是2011年2月1日中国农业出版社出版的一本图书，作者是孟庆武，纪殿荣，李彦慧,"[('图 说 千 种 树 木 4', '中 国 农 业', 12)]","[('图 说 千 种 树 木 4', '孟 庆 武', 11), ('图 说 千 种 树 木 4', '纪 殿 荣', 11), ('图 说 千 种 树 木 4', '李 彦 慧', 11), ('图 说 千 种 树 木 4', '中 国 农 业 出 版 社', 12)]"
805,《盲约》《盲约》是上海好剧影视发行有限公司的都市情感剧，由柯翰辰执导，蒋欣、陆毅领衔主演,"[('盲 约', '上 海 好 剧 影 视 发 行 有 限 公 司', 0)]","[('盲 约', '陆 毅', 13), ('盲 约', '上 海 好 剧 影 视 发 行 有 限 公 司', 0), ('盲 约', '蒋 欣', 13), ('盲 约', '柯 翰 辰', 14)]"
806,赵宏利，女，汉族，1965年4月出生，陕西省米脂县人，西北师范大学地理系硕士毕业，青海师范大学 生命与地理科学学院教授，兼任中国城市地理专业学术委员会委员,"[('赵 宏 利', '西 北 师 范 大 学', 5), ('赵 宏 利', '汉 族', 3)]","[('赵 宏 利', '1965 年 4 月', 4), ('赵 宏 利', '西 北 师 范 大 学', 5), ('赵 宏 利', '中 国', 1), ('赵 宏 利', '陕 西 省 米 脂 县', 2)]"
807,朱夏炎，男，汉族，1959年7月出生，江苏泰兴人，1984年9月加入中国共产党，1976年11月参加工作，中欧国际工商学院工商管理专业研究生，工商管理硕士,"[('朱 夏 炎', '中 国', 1), ('朱 夏 炎', '汉 族', 3)]","[('朱 夏 炎', '中 国', 1), ('朱 夏 炎', '1959 年 7 月', 4), ('朱 夏 炎', '江 苏 泰 兴', 2), ('朱 夏 炎', '汉 族', 3)]"
808,《望夫成龙》由梁家树执导，周星驰、吴君如、关秀媚等人联合主演,"[('望 夫 成 龙', '梁 家 树', 14)]","[('望 夫 成 龙', '关 秀 媚', 13), ('望 夫 成 龙', '周 星 驰', 13), ('望 夫 成 龙', '吴 君 如', 13), ('望 夫 成 龙', '梁 家 树', 14)]"
809,中国4大励志电影：《杜拉拉升职记》，该片是由徐静蕾执导，黄立行、吴佩慈、莫文蔚等出演的都市爱情片,"[('杜 拉 拉 升 职 记', '徐 静 蕾', 14)]","[('杜 拉 拉 升 职 记', '莫 文 蔚', 13), ('杜 拉 拉 升 职 记', '吴 佩 慈', 13), ('杜 拉 拉 升 职 记', '黄 立 行', 13), ('杜 拉 拉 升 职 记', '徐 静 蕾', 14)]"
810,《绝命派对》是由柯孟融执导，张睿家、黄志玮、小泽玛利亚等人主演的一部惊悚片,"[('绝 命 派 对', '柯 孟 融', 14)]","[('绝 命 派 对', '黄 志 玮', 13), ('绝 命 派 对', '张 睿 家', 13), ('绝 命 派 对', '小 泽 玛 利 亚', 13), ('绝 命 派 对', '柯 孟 融', 14)]"
811,谜团法庭剧《被告人》《被告人》由池晟和少女时代的俞利主演，由《海德、哲基尔与我》导演赵英光、《城市猎人》导演崔秀珍与新人编剧崔昌焕合作编写,"[('被 告 人', '赵 英 光', 14), ('被 告 人', '崔 秀 珍', 14), ('被 告 人', '俞 利', 13)]","[('海 德 、 哲 基 尔 与 我', '赵 英 光', 14), ('被 告 人', '赵 英 光', 14), ('被 告 人', '池 晟', 13), ('被 告 人', '少 女 时 代', 13)]"
812,张海波，男，汉族，1969年5月出生，山东威海人，1991年7月参加工作，1988年7月加入中国共产党，在职研究生文化程度,"[('张 海 波', '中 国', 1), ('张 海 波', '汉 族', 3), ('张 海 波', '1969 年 5 月', 4), ('张 海 波', '山 东 威 海', 2)]","[('张 海 波', '中 国', 1), ('张 海 波', '汉 族', 3), ('张 海 波', '1969 年 5 月', 4), ('张 海 波', '山 东 威 海', 2)]"
813,《不如这样》是香港流行男歌手陈奕迅的一首歌曲，由林夕填词，陈伟作曲，收录于专辑《反正是我》中，发行于2001年07月17日,"[('不 如 这 样', '陈 伟', 9)]","[('不 如 这 样', '陈 伟', 9), ('不 如 这 样', '陈 奕 迅', 6), ('不 如 这 样', '反 正 是 我', 7), ('不 如 这 样', '林 夕', 8)]"
814,姓名：卢鹏个人履历：汉族，1980年生，湖南平江人，2006年毕业于云南大学人文学院，获法学（民俗学）硕士学位,"[('卢 鹏', '1980 年', 4), ('卢 鹏', '汉 族', 3), ('卢 鹏', '湖 南 平 江', 2), ('卢 鹏', '云 南 大 学', 5)]","[('卢 鹏', '1980 年', 4), ('卢 鹏', '汉 族', 3), ('卢 鹏', '湖 南 平 江', 2), ('卢 鹏', '云 南 大 学', 5)]"
815,《再入我怀中》是潘伟源作词，小丑作曲，刘德华演唱的一首歌曲，收录在刘德华的国语专辑《真我的风采》中,"[('再 入 我 怀 中', '小 丑', 9), ('再 入 我 怀 中', '潘 伟 源', 8), ('再 入 我 怀 中', '刘 德 华', 6), ('再 入 我 怀 中', '真 我 的 风 采', 7)]","[('再 入 我 怀 中', '小 丑', 9), ('再 入 我 怀 中', '潘 伟 源', 8), ('再 入 我 怀 中', '刘 德 华', 6), ('再 入 我 怀 中', '真 我 的 风 采', 7)]"
816,《不将就》是由黄伟文填词，李荣浩谱曲并演唱的一首歌曲，是电影《何以笙箫默》的片尾曲，于2015年4月28日数位发行，后收录于李荣浩2016年1月22日发行的专辑《有理想》中,"[('不 将 就', '有 理 想', 7), ('不 将 就', '李 荣 浩', 9), ('不 将 就', '李 荣 浩', 6)]","[('不 将 就', '有 理 想', 7), ('不 将 就', '李 荣 浩', 9), ('不 将 就', '黄 伟 文', 8), ('不 将 就', '李 荣 浩', 6)]"
817,《铁塔凌云》这首歌由许冠文作词，许冠杰作曲并演唱，收录于许冠杰1974年发行的专辑《鬼马双星》,"[('铁 塔 凌 云', '许 冠 文', 6), ('铁 塔 凌 云', '许 冠 文', 8), ('铁 塔 凌 云', '许 冠 文', 9), ('铁 塔 凌 云', '鬼 马 双 星', 7)]","[('铁 塔 凌 云', '许 冠 杰', 9), ('铁 塔 凌 云', '许 冠 杰', 6), ('铁 塔 凌 云', '许 冠 文', 8), ('铁 塔 凌 云', '鬼 马 双 星', 7)]"
818,资料你在我灵魂的边缘  所属专辑：雪在烧  演唱者：黄莺莺  作词：李格弟  作曲：陈秀男  编曲：陈志远1歌词啦,"[('你 在 我 灵 魂 的 边 缘', '陈 秀 男', 9), ('你 在 我 灵 魂 的 边 缘', '李 格 弟', 8), ('你 在 我 灵 魂 的 边 缘', '雪 在 烧', 7)]","[('你 在 我 灵 魂 的 边 缘', '陈 秀 男', 9), ('你 在 我 灵 魂 的 边 缘', '黄 莺 莺', 6), ('你 在 我 灵 魂 的 边 缘', '李 格 弟', 8), ('你 在 我 灵 魂 的 边 缘', '雪 在 烧', 7)]"
819,2010年4月，黄政民与车胜元、韩智慧主演了由李俊益执导的历史动作片《出云之月》，扮演了一名神出鬼没的瞎子剑客18,"[('出 云 之 月', '李 俊 益', 14), ('出 云 之 月', '黄 政 民', 13)]","[('出 云 之 月', '韩 智 慧', 13), ('出 云 之 月', '李 俊 益', 14), ('出 云 之 月', '车 胜 元', 13), ('出 云 之 月', '黄 政 民', 13)]"
820,《我怀了你的孩子》是改编自小说《爸爸，我怀了你的孩子》的网络自制剧，由郭彤执导，郭家铭、邵兵、徐洁儿等主演,"[('我 怀 了 你 的 孩 子', '郭 彤', 14)]","[('我 怀 了 你 的 孩 子', '郭 家 铭', 13), ('我 怀 了 你 的 孩 子', '邵 兵', 13), ('我 怀 了 你 的 孩 子', '徐 洁 儿', 13), ('我 怀 了 你 的 孩 子', '郭 彤', 14)]"
821,汪志超，男，汉族，1963年7月出生，四川眉山人，研究生学历，四川省工商管理学校工商管理专业毕业，非党，1982年8月参加工作,"[('汪 志 超', '四 川 省 工 商 管 理 学 校', 5), ('汪 志 超', '汉 族', 3)]","[('汪 志 超', '四 川 省 工 商 管 理 学 校', 5), ('汪 志 超', '四 川 眉 山', 2), ('汪 志 超', '汉 族', 3), ('汪 志 超', '1963 年 7 月', 4)]"
822,歌曲《人生长路》出自刘德华国语专辑《男人的爱》，由李泉作词作曲，刘德华演唱，2001年出版发行,"[('人 生 长 路', '男 人 的 爱', 7), ('人 生 长 路', '李 泉', 8)]","[('人 生 长 路', '李 泉', 9), ('人 生 长 路', '男 人 的 爱', 7), ('人 生 长 路', '刘 德 华', 6), ('人 生 长 路', '李 泉', 8)]"
823,葛继稳，男，1965年9月生，湖北咸宁市人，汉族，博士，中国地质大学（武汉）生态环境研究所所长、环境学院生物系教授,"[('葛 继 稳', '湖 北 咸 宁', 2), ('葛 继 稳', '汉 族', 3)]","[('葛 继 稳', '湖 北 咸 宁 市', 2), ('葛 继 稳', '汉 族', 3), ('葛 继 稳', '1965 年 9 月', 4), ('葛 继 稳', '中 国', 1)]"
824,刘方，男，汉族，1963年4月出生，湖南攸县人，1983年7月参加工作，1985年3月加入中国共产党，研究生学历,"[('刘 方', '1963 年 4 月', 4), ('刘 方', '湖 南 攸 县', 2), ('刘 方', '汉 族', 3)]","[('刘 方', '1963 年 4 月', 4), ('刘 方', '湖 南 攸 县', 2), ('刘 方', '汉', 3), ('刘 方', '汉 族', 3)]"
825,《痴心一片两家分》是张坚庭、卢永强作词，钟镇涛编曲并演唱的歌曲,"[('痴 心 一 片 两 家 分', '钟 镇 涛', 9), ('痴 心 一 片 两 家 分', '钟 镇 涛', 6), ('痴 心 一 片 两 家 分', '卢 永 强', 8), ('痴 心 一 片 两 家 分', '张 坚 庭', 8)]","[('痴 心 一 片 两 家 分', '钟 镇 涛', 6), ('痴 心 一 片 两 家 分', '张 坚 庭', 8), ('痴 心 一 片 两 家 分', '卢 永 强', 8), ('痴 心 一 片 两 家 分', '钟 镇 涛', 9)]"
826,《神魂颠倒》是刘德华于1993年3月25日发行的国语专辑《真情难收》中的一首国语歌，由丁晓雯作词，杨振龙作曲，刘德华演唱,"[('神 魂 颠 倒', '刘 德 华', 6), ('神 魂 颠 倒', '丁 晓 雯', 8), ('神 魂 颠 倒', '杨 振 龙', 9), ('神 魂 颠 倒', '真 情 难 收', 7), ('真 情 难 收', '刘 德 华', 6)]","[('神 魂 颠 倒', '刘 德 华', 6), ('神 魂 颠 倒', '真 情 难 收', 7), ('神 魂 颠 倒', '丁 晓 雯', 8), ('神 魂 颠 倒', '杨 振 龙', 9)]"
827,《秘社第一季》是由里兹·弗德兰德执导的青春偶像剧，托马斯·戴克、菲比·托金等参加演出,"[('秘 社 第 一 季', '里 兹 · 弗 德 兰 德', 14)]","[('秘 社 第 一 季', '里 兹 · 弗 德 兰 德', 14), ('秘 社 第 一 季', '菲 比 · 托 金', 13), ('秘 社', '托 马 斯 · 戴 克', 13), ('秘 社 第 一 季', '托 马 斯 · 戴 克', 13)]"
828,《新套马杆》是乌兰托娅作词、作曲，蒙古族歌手乌兰托娅演唱的一首歌曲,"[('新 套 马 杆', '乌 兰 托 娅', 6), ('乌 兰 托 娅', '蒙 古 族', 3), ('新 套 马 杆', '乌 兰 托 娅', 8)]","[('新 套 马 杆', '乌 兰 托 娅', 6), ('乌 兰 托 娅', '蒙 古 族', 3), ('新 套 马 杆', '乌 兰 托 娅', 8), ('新 套 马 杆', '乌 兰 托 娅', 9)]"
829,《过云雨》是由伍仲衡填词谱曲，张敬轩演唱的一首歌曲，发行于2006年3月23日并被收录于专辑《春·夏·秋·冬》中，歌曲时长为3分3秒,"[('过 云 雨', '伍 仲 衡', 9), ('过 云 雨', '伍 仲 衡', 8), ('过 云 雨', '张 敬 轩', 6), ('过 云 雨', '春 · 夏 · 秋 · 冬', 7)]","[('过 云 雨', '《 春 · 夏 · 秋 · 冬 》', 7), ('过 云 雨', '伍 仲 衡', 8), ('过 云 雨', '张 敬 轩', 6), ('过 云 雨', '伍 仲 衡', 9)]"
830,人物经历吴佩林2：1973年生，男，四川达县人，西华师范大学特聘教授，西华师范大学历史学学士、硕士，四川大学历史学博士，中国人民大学法学博士后,"[('吴 佩 林', '中 国', 1), ('吴 佩 林', '1973 年', 4), ('吴 佩 林', '四 川 达 县', 2)]","[('吴 佩 林', '中 国 人 民 大 学', 5), ('吴 佩 林', '四 川 大 学', 5), ('吴 佩 林', '1973 年', 4), ('吴 佩 林', '四 川 达 县', 2)]"
831,《间谍明月》是由黄仁赫、金英均联合执导，金恩英、金正雅编剧，文晸赫、韩艺瑟主演的一部韩国爱情动作喜剧片,"[('间 谍 明 月', '黄 仁 赫', 14), ('间 谍 明 月', '金 英 均', 14)]","[('间 谍 明 月', '黄 仁 赫', 14), ('间 谍 明 月', '文 [UNK] 赫', 13), ('间 谍 明 月', '金 英 均', 14), ('间 谍 明 月', '韩 艺 瑟', 13)]"
832,诸暨经济开发区管委会（城西工业新城建设管委会办公室）主任、党工委副书记  王祖勇，男，汉族，1964年6月出生，浙江诸暨人，1988年6月加入中国共产党，1980年7月参加工作，中央党校大学学历,"[('王 祖 勇', '汉 族', 3), ('王 祖 勇', '1964 年 6 月', 4), ('王 祖 勇', '中 国', 1), ('王 祖 勇', '浙 江 诸 暨', 2)]","[('王 祖 勇', '汉 族', 3), ('王 祖 勇', '1964 年 6 月', 4), ('王 祖 勇', '中 国', 1), ('王 祖 勇', '浙 江 诸 暨', 2)]"
833,叶应伟，男，贵阳人，医生，大专文化，中国飞碟飞行器专家，1990年毕业于贵州省黔南民族医学专科学校医疗专业，分配在贵州省瓮安县人民医院从事医疗工作,"[('叶 应 伟', '贵 州 省 黔 南 民 族 医 学 专 科 学 校', 5)]","[('叶 应 伟', '贵 州 省 黔 南 民 族 医 学 专 科 学 校', 5), ('文 化', '中 国', 1), ('叶 应 伟', '中 国', 1), ('应 伟', '中 国', 1)]"
834,7、高级动物-窦唯《高级动物》是窦唯演唱的一首歌曲，由窦唯作词作曲，收录于专辑《黑梦》中,"[('高 级 动 物', '窦 唯', 8), ('高 级 动 物', '黑 梦', 7), ('高 级 动 物', '窦 唯', 9), ('高 级 动 物', '窦 唯', 6)]","[('高 级 动 物', '窦 唯', 8), ('高 级 动 物', '黑 梦', 7), ('高 级 动 物', '窦 唯', 9), ('高 级 动 物', '窦 唯', 6)]"
835,梁建腾，男，壮族，生于1978年6月8日，广西柳江县人，中共党员，中南民族大学文学、法学双学士学位，2008年7月加入中国共产党，2011年通过国家司法考试，受县委组织部委派任柳江县进德镇龙新村党组织第一书记,"[('梁 建 腾', '壮 族', 3)]","[('梁 建 腾', '壮 族', 3), ('梁 建 腾', '1978 年 6 月 8 日', 4), ('梁 建 腾', '广 西 柳 江 县', 2), ('梁 建 腾', '中 国', 1)]"
836,剧情还是日剧惯用的狗血纯爱剧情，没太多的营养，不过喜欢林志玲和大神的人可以去看一看，林志玲在剧中的日语也算标准，而且在剧中和木村也有一段感情戏，就不过多的剧透了，喜欢的朋友可以去搜一搜这部2010年的老剧《月之恋人》林志玲，1974年11月29日出生于台湾省台北市，华语影视女演员、模特、主持人，代表作品有赤壁、刺陵、决战刹马镇、幸福额度、101次求婚,[],[]
837,《我思念草原》是著名蒙古族歌唱家、1新一代蒙古歌王齐峰演唱的歌曲，由康也维填词，新吉乐图谱曲，收录于2003年10月发行的齐峰个人音乐专辑《我和草原有个约定》专辑中,"[('我 思 念 草 原', '新 吉 乐 图', 9), ('我 思 念 草 原', '康 也 维', 8), ('我 思 念 草 原', '我 和 草 原 有 个 约 定', 7)]","[('我 思 念 草 原', '康 也 维', 8), ('我 思 念 草 原', '新 吉 乐 图', 9), ('我 思 念 草 原', '我 和 草 原 有 个 约 定', 7), ('我 思 念 草 原', '齐 峰', 6)]"
838,罗丽娟，女，汉族，1968年8月生，广西玉林北流市人，1999年12月加入中国共产党，1989年6月参加工作，中央党校函授学院行政管理专业毕业，研究生学历，政工师,"[('罗 丽 娟', '广 西 玉 林 北 流 市', 2), ('罗 丽 娟', '汉 族', 3), ('罗 丽 娟', '中 国', 1)]","[('罗 丽 娟', '广 西 玉 林 北 流 市', 2), ('罗 丽 娟', '1968 年 8 月', 4), ('罗 丽 娟', '汉 族', 3), ('罗 丽 娟', '中 国', 1)]"
839,《冰冷的阵雨》是2005年上映的一部法国剧情片，由安东尼·科尔迪埃导演，约翰·利伯欧、莎乐梅·斯蒂文宁主演，该片的主题是透过讲述青少年的爱情，针砭社会,"[('冰 冷 的 阵 雨', '安 东 尼 · 科 尔 迪 埃', 14)]","[('冰 冷 的 阵 雨', '安 东 尼 · 科 尔 迪 埃', 14), ('冰 冷 的 阵 雨', '约 翰 · 利 伯 欧', 13), ('冰 冷 的 阵 雨', '2005 年', 16), ('冰 冷 的 阵 雨', '莎 乐 梅 · 斯 蒂 文 宁', 13)]"
840,《更年期综合征的自我疗法》是2006年中国中医药出版社出版的图书，作者是曲萍、王素秀、周胜红,"[('更 年 期 综 合 征 的 自 我 疗 法', '曲 萍', 11), ('更 年 期 综 合 征 的 自 我 疗 法', '中 国 中 医 药 出 版 社', 12)]","[('更 年 期 综 合 征 的 自 我 疗 法', '王 素 秀', 11), ('更 年 期 综 合 征 的 自 我 疗 法', '曲 萍', 11), ('更 年 期 综 合 征 的 自 我 疗 法', '周 胜 红', 11), ('更 年 期 综 合 征 的 自 我 疗 法', '中 国 中 医 药 出 版 社', 12)]"
